Provider,TotalClaims,TotalClaimAmount,AvgClaimAmount,MaxClaimAmount,UniquePhysicians,PotentialFraud,anomaly_score,behavior_risk
PRV51433,1610,454630,282.37888198757764,3300,4,1,0.1112649358270223,0.16020496
PRV51434,102,280490,2749.901960784314,53000,49,1,-0.0208204913048103,0.28082967
PRV51435,23,33620,1461.7391304347825,10000,15,0,-0.1453649195374431,0.032969538
PRV51436,120,193410,1611.75,25000,79,0,0.0081348924961163,0.25180373
PRV51437,2,880,440.0,800,2,0,-0.1727617266865594,0.0
PRV51438,9,19510,2167.777777777778,9000,7,0,-0.1334348568806742,0.02569544
PRV51439,42,15040,358.0952380952381,3300,25,0,-0.1612109783299307,0.10014481
PRV51440,71,106380,1498.3098591549297,20000,25,0,-0.1078599384279534,0.23680092
PRV51441,85,29130,342.7058823529412,3300,24,0,-0.1563963338100606,0.16882114
PRV51442,6,25970,4328.333333333333,21000,4,0,-0.1073037411371351,0.056027897
PRV51443,73,33900,464.3835616438356,8000,26,0,-0.1395102768615327,0.16607802
PRV51444,42,73920,1760.0,36000,31,0,-0.0865602127461054,0.1312583
PRV51446,24,97390,4057.9166666666665,21000,20,0,-0.1017996151676894,0.056741327
PRV51447,89,269390,3026.85393258427,78000,77,1,0.0896475470935725,0.35161355
PRV51448,51,115550,2265.686274509804,30000,37,0,-0.0813485788231263,0.26920706
PRV51449,17,69780,4104.705882352941,13000,14,0,-0.1123130814348359,0.039322343
PRV51451,6,1170,195.0,800,4,0,-0.1741818477772789,0.04888169
PRV51453,12,7080,590.0,3300,11,0,-0.1702721727720957,0.019133275
PRV51454,34,10630,312.6470588235294,2700,19,0,-0.1681299669919703,0.052338053
PRV51455,34,113650,3342.6470588235293,38000,26,0,-0.0754693411002047,0.16124332
PRV51456,135,1038990,7696.222222222223,57000,10,0,0.0798041701633462,0.77518106
PRV51458,56,12440,222.1428571428572,3010,31,0,-0.1497027025312278,0.16271847
PRV51459,8240,2321890,281.78276699029124,7030,7,1,0.2374185530250671,0.16939001
PRV51460,452,334480,740.0,57000,64,0,0.043619105177427,0.20296513
PRV51462,30,9430,314.3333333333333,2500,14,0,-0.1729123294553164,0.040610984
PRV51464,145,38530,265.7241379310345,3300,86,0,-0.0345878072734636,0.1505998
PRV51465,7,3900,557.1428571428571,3000,7,0,-0.1700294883391324,0.034873452
PRV51466,74,57860,781.8918918918919,22000,45,0,-0.0911184997947949,0.18507905
PRV51467,25,74260,2970.4,44000,13,0,-0.0868758137842912,0.050828274
PRV51468,159,138670,872.1383647798742,14000,68,0,-0.0398542455933949,0.18408448
PRV51469,28,9350,333.92857142857144,3100,21,0,-0.1662532479649694,0.040718973
PRV51470,27,35590,1318.148148148148,11000,16,0,-0.1419925507413847,0.044339143
PRV51471,180,1602210,8901.166666666666,81000,17,1,0.1838497461262566,0.8130114
PRV51472,16,2170,135.625,500,8,0,-0.1676989627518231,0.0182842
PRV51474,71,411260,5792.394366197183,25000,16,0,-0.0347402519506019,0.51994383
PRV51475,43,73130,1700.6976744186047,12000,23,0,-0.1236637612160727,0.15718502
PRV51476,18,20180,1121.111111111111,7000,13,0,-0.1516789014279616,0.022138141
PRV51477,22,9940,451.8181818181818,3300,11,0,-0.1728484503387067,0.024893377
PRV51478,17,3930,231.1764705882353,1200,10,0,-0.1710658123585511,0.018505203
PRV51479,228,134630,590.4824561403509,15000,64,0,-0.0371315735319731,0.17081262
PRV51480,1924,557880,289.95841995841994,10500,4,1,0.1263834071314078,0.13756339
PRV51482,91,218470,2400.769230769231,99000,60,1,0.1068860065502456,0.2780705
PRV51483,77,60400,784.4155844155844,17000,44,0,-0.0993683296892626,0.14354935
PRV51484,86,23570,274.06976744186045,5000,28,0,-0.1404947660335075,0.1520922
PRV51486,214,53660,250.74766355140187,3300,15,0,-0.1305844839617209,0.17371978
PRV51487,13,9240,710.7692307692307,3300,8,0,-0.1686866010661432,0.018585945
PRV51488,272,108930,400.4779411764706,10000,119,0,0.0455444032694923,0.14140451
PRV51490,64,442070,6907.34375,57000,9,1,-0.0032163923303254,0.6267011
PRV51491,71,67480,950.4225352112676,11000,39,0,-0.1021899174430282,0.18187355
PRV51492,81,150550,1858.641975308642,23000,46,0,-0.0606155913635029,0.25843227
PRV51494,38,17450,459.2105263157895,3300,25,0,-0.1580887183358015,0.07672393
PRV51495,141,845690,5997.801418439716,57000,32,1,0.0454825200312206,0.46939063
PRV51496,123,29250,237.8048780487805,2100,5,0,-0.1459067072569185,0.1516326
PRV51497,15,104190,6946.0,57000,13,0,-0.038908693364557,0.06041512
PRV51499,474,137840,290.80168776371306,14000,5,0,-0.0557818289680661,0.15872444
PRV51500,8,1100,137.5,500,5,0,-0.1708865450741316,0.026414441
PRV51501,233,2071310,8889.742489270386,57000,11,1,0.168562333179981,0.8348434
PRV51502,31,8390,270.64516129032256,2500,22,0,-0.1624802905904463,0.042842038
PRV51503,57,24070,422.280701754386,5200,8,0,-0.1646798258038952,0.14802812
PRV51504,128,35290,275.703125,3300,56,0,-0.0944655325369928,0.16555804
PRV51505,15,2430,162.0,900,15,0,-0.160799898443963,0.01831852
PRV51507,1013,337340,333.01085883514315,15000,84,1,0.1081044702655269,0.15538783
PRV51508,202,239050,1183.4158415841584,39000,99,0,0.039104224565063,0.23452659
PRV51509,1030,322130,312.747572815534,5100,2,0,0.0544376466379866,0.14990589
PRV51510,57,20020,351.2280701754386,2300,12,0,-0.1674306278884438,0.16791603
PRV51511,16,8760,547.5,2500,13,0,-0.1676375630232691,0.020322436
PRV51514,93,239220,2572.2580645161293,46000,56,0,-0.0176857296255119,0.23166414
PRV51515,48,52800,1100.0,16000,30,0,-0.1233672265106996,0.16572413
PRV51516,40,33260,831.5,15000,25,0,-0.1341212146018079,0.11480182
PRV51517,11,5990,544.5454545454545,3300,2,0,-0.1786829278427132,0.019067567
PRV51518,53,43920,828.6792452830189,19000,14,0,-0.1376145647464596,0.20420517
PRV51521,46,8070,175.43478260869566,1900,1,0,-0.1654555224231078,0.11638514
PRV51522,190,206780,1088.3157894736842,34000,72,0,-0.0104917972310573,0.28739393
PRV51523,65,733810,11289.384615384615,57000,7,0,0.0610298130769673,0.8626342
PRV51525,61,75770,1242.1311475409836,21000,45,0,-0.0934912143189698,0.21377793
PRV51526,20,43150,2157.5,13000,18,0,-0.124938202995135,0.031863
PRV51527,41,12410,302.6829268292683,2000,26,0,-0.1505309809314113,0.09491257
PRV51528,17,6670,392.3529411764706,3200,10,0,-0.1746268681069302,0.019652015
PRV51529,23,5800,252.17391304347825,1500,18,0,-0.1603349207023887,0.027529638
PRV51531,34,9870,290.29411764705884,3300,21,0,-0.1662314131606238,0.05661038
PRV51532,32,70930,2216.5625,18000,27,0,-0.1051953211944415,0.081184596
PRV51533,36,96350,2676.3888888888887,13000,23,0,-0.1036360308668787,0.12656648
PRV51534,1,50,50.0,50,1,0,-0.1639635810486024,0.0
PRV51535,388,121350,312.75773195876286,19000,63,0,-0.0157647619192142,0.15531655
PRV51536,16,41550,2596.875,11000,12,0,-0.1278384622316249,0.025458176
PRV51539,538,854240,1587.806691449814,57000,241,1,0.1864072575426022,0.23773949
PRV51540,55,66940,1217.090909090909,13000,35,0,-0.1123077529662923,0.19304319
PRV51541,51,12140,238.0392156862745,2200,32,0,-0.1420966522347941,0.14571413
PRV51542,113,964660,8536.814159292035,74000,18,1,0.1255003965991351,0.6224023
PRV51544,233,480150,2060.7296137339054,35000,134,0,0.1061799512211911,0.2902312
PRV51546,36,110930,3081.3888888888887,21000,29,0,-0.0929279080679202,0.16931073
PRV51547,13,2640,203.07692307692307,1600,8,0,-0.1728271519528132,0.0176286
PRV51549,21,82110,3910.0,21000,18,0,-0.1049438706351499,0.047802784
PRV51550,61,124040,2033.44262295082,25000,22,0,-0.0996221442335325,0.22646528
PRV51551,28,112800,4028.571428571429,57000,11,0,-0.0584918232999041,0.08252739
PRV51552,62,94040,1516.774193548387,13000,40,0,-0.0937770529335465,0.22472446
PRV51553,21,40990,1951.904761904762,13000,15,0,-0.1343174138109209,0.03515955
PRV51554,6,9640,1606.6666666666667,9000,5,0,-0.141531321918502,0.051893797
PRV51555,15,2910,194.0,1300,7,0,-0.172842939956552,0.01835012
PRV51556,56,138250,2468.75,30000,47,0,-0.0556658231832885,0.3018323
PRV51557,10,16740,1674.0,11000,9,0,-0.1405423493730034,0.021705031
PRV51558,26,25870,995.0,11000,20,0,-0.1429111271565837,0.03921352
PRV51560,238,1956190,8219.285714285714,57000,26,1,0.1660860756730345,0.84375346
PRV51562,24,5820,242.5,1000,9,0,-0.1722631414465422,0.030769171
PRV51563,19,4280,225.26315789473685,1400,13,0,-0.1687397206841351,0.021439472
PRV51564,24,9100,379.1666666666667,3300,14,0,-0.1732441573202329,0.02801459
PRV51566,26,90030,3462.692307692308,19000,18,0,-0.1065035324519392,0.07489351
PRV51567,1632,465400,285.171568627451,11040,1,1,0.1162456191370258,0.15527058
PRV51568,58,105010,1810.5172413793105,15000,44,0,-0.078812234134554,0.24405985
PRV51569,5,1500,300.0,1200,4,0,-0.1705001340355891,0.13136171
PRV51570,1,0,0.0,0,1,0,-0.1599584879572585,0.0
PRV51571,22,4640,210.9090909090909,1700,2,0,-0.1777834361536963,0.027013078
PRV51572,4,5710,1427.5,5000,3,0,-0.1466995178982697,0.0
PRV51573,92,66730,725.3260869565217,12000,11,0,-0.14231745823699,0.17421658
PRV51574,4444,1281810,288.4360936093609,14200,8,1,0.2079919756417101,0.18886372
PRV51576,65,97780,1504.3076923076924,35000,31,0,-0.087488500828344,0.20291203
PRV51577,1,2100,2100.0,2100,1,0,-0.1338347090070472,0.0
PRV51578,1500,1662920,1108.6133333333332,57000,231,1,0.2493289415540962,0.19870889
PRV51579,72,247680,3440.0,57000,34,0,-0.0433196608304781,0.24591908
PRV51580,3,1710,570.0,900,2,0,-0.1715344127842999,0.0
PRV51582,4,14370,3592.5,12000,4,0,-0.1225594394895317,0.0
PRV51583,47,32430,690.0,15000,10,0,-0.1493211613558919,0.14305286
PRV51584,82,171930,2096.7073170731705,57000,36,1,-0.0430785115046645,0.23435865
PRV51585,6,77080,12846.666666666666,45000,4,0,-0.0158709939591137,0.07823208
PRV51586,8,72510,9063.75,33000,7,1,-0.0608560715855003,0.04962049
PRV51587,5,1500,300.0,1000,5,0,-0.1706795176627053,0.07752629
PRV51588,10,58430,5843.0,39000,7,0,-0.077004119923543,0.04094256
PRV51590,84,781380,9302.142857142857,55000,4,1,0.0571951030334024,0.7601921
PRV51592,3,30,10.0,30,1,0,-0.1628823071190969,0.0
PRV51593,54,150000,2777.777777777778,29000,36,1,-0.0765156192420826,0.2564237
PRV51595,24,14660,610.8333333333334,5000,9,0,-0.1637051664082983,0.030796498
PRV51596,50,41830,836.6,17000,39,0,-0.1091389704002499,0.2082539
PRV51598,422,779530,1847.2274881516587,57000,208,0,0.1661078464028413,0.31677103
PRV51599,5,16210,3242.0,7000,3,0,-0.1278640684430969,0.08682548
PRV51600,109,36050,330.73394495412845,6000,9,0,-0.1489970743092084,0.17420717
PRV51601,14,3690,263.57142857142856,2900,6,0,-0.1770189886720435,0.017913293
PRV51602,39,77480,1986.6666666666667,11000,20,0,-0.124982054764725,0.128225
PRV51604,329,697510,2120.091185410334,57000,3,1,0.0538495636696479,0.2706043
PRV51605,72,46990,652.6388888888889,11000,6,0,-0.1484087535293378,0.16738525
PRV51606,46,66100,1436.9565217391305,13000,23,0,-0.1281752479911969,0.18619837
PRV51607,15,15410,1027.3333333333333,14000,5,0,-0.1388583470524017,0.021307081
PRV51608,37,78140,2111.891891891892,16000,23,0,-0.1151749508531098,0.09967139
PRV51609,75,110790,1477.2,18000,46,0,-0.0722189523988809,0.2479479
PRV51610,6,43150,7191.666666666667,25000,6,0,-0.0834739663085273,0.073825896
PRV51611,8,2780,347.5,2300,2,0,-0.174772745490682,0.02679722
PRV51612,13,66770,5136.153846153846,19000,8,0,-0.109688528189195,0.030138977
PRV51613,21,20450,973.809523809524,9000,15,0,-0.1509197851092872,0.024716549
PRV51614,268,1472150,5493.0970149253735,85000,67,1,0.1968519956971033,0.37928063
PRV51616,26,6120,235.3846153846154,1800,24,0,-0.1526408519152856,0.032716893
PRV51617,22,111270,5057.727272727273,31000,10,0,-0.0926053180385567,0.06366215
PRV51618,1,2000,2000.0,2000,1,0,-0.1360529226997067,0.0
PRV51619,19,78150,4113.1578947368425,37000,9,0,-0.0892907478441789,0.041150443
PRV51620,8,21190,2648.75,9000,4,0,-0.1305369926500936,0.031471375
PRV51621,9,530,58.888888888888886,200,5,0,-0.1643676801059909,0.02632161
PRV51622,103,101690,987.2815533980582,13000,40,0,-0.0932978851775782,0.19819795
PRV51623,21,56350,2683.333333333333,19000,15,0,-0.1223940861302971,0.04632335
PRV51624,5,320,64.0,100,3,0,-0.1648095283737112,0.0769623
PRV51625,7,19420,2774.285714285714,5000,6,0,-0.1285098357838427,0.0389921
PRV51626,9,36920,4102.222222222223,35000,8,0,-0.0855783684782683,0.028584601
PRV51627,26,44860,1725.3846153846157,26000,7,0,-0.1204182323347108,0.04390232
PRV51628,6,13320,2220.0,8000,5,0,-0.1308222614025793,0.08338955
PRV51629,22,213000,9681.818181818182,36000,10,0,-0.0325495834856527,0.16635609
PRV51630,5,1860,372.0,1700,4,0,-0.1682954655246186,0.13101476
PRV51631,6,1500,250.0,800,4,0,-0.1744746211653471,0.049076237
PRV51632,26,26850,1032.6923076923076,8000,10,0,-0.1512906239248729,0.046126444
PRV51634,119,71090,597.3949579831933,12000,30,0,-0.1163792625125396,0.20535281
PRV51635,29,28120,969.6551724137933,24000,23,0,-0.1153638429477449,0.046817586
PRV51636,316,180020,569.6835443037975,54000,9,0,-0.0165467912232658,0.18511078
PRV51637,34,43440,1277.6470588235295,19000,19,0,-0.1316948137948635,0.06865774
PRV51638,4,20490,5122.5,11000,4,0,-0.1104477038862495,0.0
PRV51639,29,112520,3880.0,39000,23,0,-0.077411067004955,0.09750686
PRV51640,7,17490,2498.5714285714284,7000,6,0,-0.1299607793405763,0.055040568
PRV51641,14,1700,121.42857142857144,400,7,0,-0.1674995996152471,0.017481195
PRV51642,29,10460,360.6896551724138,5000,16,0,-0.1612123124060759,0.04319105
PRV51644,24,16490,687.0833333333334,7000,9,0,-0.1605223785968807,0.034876592
PRV51645,5,280,56.0,100,5,0,-0.1594647312910659,0.21204498
PRV51647,12,44940,3745.0,17000,6,0,-0.1183647050072825,0.024697987
PRV51650,24,13290,553.75,2700,2,0,-0.1736405486514526,0.030639626
PRV51652,64,17600,275.0,3000,2,0,-0.1749645155047896,0.17086802
PRV51653,24,8530,355.4166666666667,3300,2,0,-0.1785277406010288,0.031009603
PRV51654,2,220,110.0,200,1,0,-0.1667222990191038,0.0
PRV51655,3,70,23.33333333333333,40,2,0,-0.164588205974432,0.0
PRV51656,23,4860,211.30434782608697,2000,1,0,-0.1754441133131371,0.025793407
PRV51657,4,3760,940.0,3300,3,0,-0.1575029398331051,0.0
PRV51658,5,1770,354.0,1500,3,0,-0.1724698980442193,0.07760158
PRV51660,3,180,60.0,100,3,0,-0.1661369950181076,0.0
PRV51661,134,47570,355.0,3300,4,0,-0.1527236230877225,0.14245635
PRV51664,10,790,79.0,300,7,0,-0.1655271644862953,0.0195855
PRV51665,15,3810,254.0,2100,2,0,-0.1764310043878608,0.018617965
PRV51666,1,50,50.0,50,1,0,-0.1639635810486024,0.0
PRV51668,38,9020,237.3684210526316,2500,7,0,-0.1756304014888031,0.08087405
PRV51669,76,21060,277.10526315789474,3300,29,0,-0.1514326655793282,0.16647217
PRV51670,436,122850,281.76605504587155,6000,72,0,-0.0034352336407369,0.15220056
PRV51671,39,8490,217.69230769230768,1400,14,0,-0.1678061836155359,0.07985993
PRV51672,6,2270,378.3333333333333,1800,3,0,-0.1713535652448781,0.04919897
PRV51673,183,51180,279.672131147541,3300,1,0,-0.1385529859551359,0.17317045
PRV51674,4,1400,350.0,800,2,0,-0.1746024455052547,0.0
PRV51675,28,7690,274.6428571428572,1700,9,0,-0.170974236442557,0.037962426
PRV51676,138,91920,666.0869565217391,35000,22,0,-0.0857673287751075,0.16782962
PRV51678,66,25540,386.969696969697,3300,23,0,-0.1616801114021454,0.1600699
PRV51679,38,39420,1037.3684210526317,25000,7,0,-0.1196638434657798,0.1150719
PRV51681,26,69130,2658.846153846154,51000,9,0,-0.0695322402438122,0.052376118
PRV51682,16,9110,569.375,6200,7,0,-0.1637585382871516,0.019172614
PRV51685,55,11830,215.0909090909091,2500,4,0,-0.1729590384130875,0.16079985
PRV51687,10,2530,253.0,1500,4,0,-0.1759121859615133,0.026793452
PRV51688,9,22660,2517.777777777778,18000,5,0,-0.1183922540747541,0.032952204
PRV51689,1,1700,1700.0,1700,1,0,-0.1403694331547833,0.0
PRV51690,255,125280,491.2941176470589,11000,27,0,-0.0776114450635017,0.18088642
PRV51691,88,26790,304.4318181818182,3300,4,0,-0.1684771508995073,0.17002574
PRV51692,11,970,88.18181818181819,200,1,0,-0.169386914916457,0.018222796
PRV51693,113,21100,186.72566371681413,3300,1,0,-0.1535158964765513,0.15740281
PRV51694,26,5940,228.46153846153845,1100,1,0,-0.1726231204948046,0.032968465
PRV51695,429,113180,263.8228438228438,3300,1,0,-0.066187332516049,0.14627954
PRV51696,9,730,81.11111111111111,300,3,0,-0.171497928555617,0.022050666
PRV51697,63,21600,342.85714285714283,2300,2,0,-0.1681964996082326,0.16685645
PRV51698,13,1910,146.92307692307693,700,2,0,-0.1770275857468297,0.018327374
PRV51699,209,53760,257.2248803827751,3300,1,0,-0.1316462609866226,0.14786859
PRV51702,10,3230,323.0,2300,4,0,-0.1759441519459354,0.02238142
PRV51703,2,80,40.0,60,2,0,-0.1643398792795466,0.0
PRV51704,1,600,600.0,600,1,0,-0.1658184865545748,0.0
PRV51705,1,400,400.0,400,1,0,-0.1664997384331007,0.0
PRV51706,2,330,165.0,300,1,0,-0.1696559062907151,0.0
PRV51707,12,270,22.5,40,1,0,-0.1615457022403724,0.018122017
PRV51708,4,410,102.5,200,3,0,-0.167920211320527,0.0
PRV51709,10,1610,161.0,1000,9,0,-0.168162909418967,0.026537322
PRV51710,17,121080,7122.35294117647,37000,11,0,-0.0666606169338423,0.05256511
PRV51711,1,4000,4000.0,4000,1,0,-0.1174314727368617,0.0
PRV51712,3,860,286.6666666666667,800,1,0,-0.174023315181952,0.0
PRV51713,13,1380,106.15384615384616,500,2,0,-0.1760750115484757,0.017649405
PRV51715,12,67340,5611.666666666667,38000,6,0,-0.0800217631861273,0.029684618
PRV51716,82,23030,280.8536585365854,2100,3,0,-0.1579163007167681,0.1646239
PRV51718,8,2170,271.25,1000,2,0,-0.1769048090933444,0.03456336
PRV51719,4,4740,1185.0,2400,3,0,-0.1514945780418747,0.0
PRV51720,4,720,180.0,400,1,0,-0.1738873030858895,0.0
PRV51721,5,680,136.0,200,2,0,-0.1710015574416906,0.077176675
PRV51722,1,30,30.0,30,1,0,-0.1625049873140977,0.0
PRV51723,16,5340,333.75,3300,3,0,-0.178353514878754,0.019492727
PRV51724,6,2480,413.3333333333333,1400,1,0,-0.1729293310119645,0.04928193
PRV51725,4,190,47.5,70,3,0,-0.1645850618220949,0.0
PRV51726,21,6790,323.3333333333333,2900,2,0,-0.1800076971742349,0.022913983
PRV51727,3,1950,650.0,1000,1,0,-0.1650040084239883,0.0
PRV51729,19,3740,196.8421052631579,800,3,0,-0.1765943760336605,0.022487747
PRV51731,38,8720,229.4736842105264,2200,3,0,-0.1745788811889604,0.05982553
PRV51732,12,6960,580.0,3300,2,0,-0.1762837477546888,0.018500306
PRV51733,2,70,35.0,60,1,0,-0.1641085066864779,0.0
PRV51734,20,7900,395.0,2500,1,0,-0.1762960042996879,0.023365073
PRV51735,4,350,87.5,200,1,0,-0.1675690626993682,0.0
PRV51736,21,5620,267.6190476190476,1600,2,0,-0.1772822607303752,0.024202306
PRV51737,152,50300,330.92105263157896,3300,4,0,-0.1490253293579054,0.17155151
PRV51738,16,850,53.125,100,2,0,-0.1680754213235518,0.0188352
PRV51739,74,13700,185.1351351351352,1300,6,0,-0.1582554126606403,0.16895859
PRV51740,57,14010,245.7894736842105,2800,3,0,-0.1741374721316367,0.14532535
PRV51741,35,5190,148.28571428571428,800,2,0,-0.1698838406288653,0.058103118
PRV51742,13,2830,217.69230769230768,1900,4,0,-0.1761095264465192,0.01773358
PRV51743,118,29380,248.98305084745763,3300,1,0,-0.1571038796788065,0.1516904
PRV51744,5,660,132.0,300,1,0,-0.1712858975689539,0.07719356
PRV51745,13,2290,176.15384615384616,800,3,0,-0.1781656940184137,0.01778546
PRV51746,26,10490,403.46153846153845,3100,3,0,-0.1764306421419084,0.034386445
PRV51747,4,1500,375.0,500,1,0,-0.1706326363735693,0.0
PRV51748,18,8060,447.77777777777777,3300,1,0,-0.1750846318158082,0.020566095
PRV51749,6,2780,463.3333333333333,2200,2,0,-0.174292630297816,0.049622107
PRV51750,3,1600,533.3333333333334,1100,1,0,-0.1691755298340452,0.0
PRV51751,2,900,450.0,500,2,0,-0.1711490567403475,0.0
PRV51752,87,32740,376.32183908045977,3300,3,0,-0.1662998016722996,0.16135116
PRV51753,4,1210,302.5,700,1,0,-0.1717608640771135,0.0
PRV51754,9,2120,235.5555555555556,1000,1,0,-0.176467652725378,0.026586868
PRV51755,6,590,98.33333333333331,200,1,0,-0.1706617835108137,0.04861381
PRV51758,7,910,130.0,300,3,0,-0.1721498332547651,0.034114435
PRV51759,13,1090,83.84615384615384,200,2,0,-0.1726065093405196,0.017433356
PRV51761,11,1870,170.0,600,2,0,-0.1788150257112087,0.0183629
PRV51762,14,3100,221.42857142857144,1800,2,0,-0.1768664608818873,0.017972292
PRV51763,11,3960,360.0,2300,1,0,-0.174659105589762,0.01874575
PRV51764,33,6060,183.63636363636363,1500,1,0,-0.170269638299542,0.050885584
PRV51765,14,2870,205.0,1700,2,0,-0.1775062363901147,0.01766703
PRV51766,23,2290,99.56521739130434,500,1,0,-0.1700496325581595,0.028270481
PRV51767,12,4060,338.3333333333333,2870,2,0,-0.1780453752008199,0.018092861
PRV51769,15,4800,320.0,3000,7,0,-0.1771227106372421,0.01804899
PRV51770,15,6820,454.6666666666667,3300,10,0,-0.1738188388606147,0.018395808
