Provider,TotalClaims,TotalClaimAmount,AvgClaimAmount,MaxClaimAmount,UniquePhysicians,PotentialFraud
PRV51697,63,21600,342.85714285714283,2300,2,0
PRV51698,13,1910,146.92307692307693,700,2,0
PRV51699,209,53760,257.2248803827751,3300,1,0
PRV51702,10,3230,323.0,2300,4,0
PRV51703,2,80,40.0,60,2,0
PRV51704,1,600,600.0,600,1,0
PRV51705,1,400,400.0,400,1,0
PRV51706,2,330,165.0,300,1,0
PRV51707,12,270,22.5,40,1,0
PRV51708,4,410,102.5,200,3,0
PRV51709,10,1610,161.0,1000,9,0
PRV51710,17,121080,7122.35294117647,37000,11,0
PRV51711,1,4000,4000.0,4000,1,0
PRV51712,3,860,286.6666666666667,800,1,0
PRV51713,13,1380,106.15384615384616,500,2,0
PRV51715,12,67340,5611.666666666667,38000,6,0
PRV51716,82,23030,280.8536585365854,2100,3,0
PRV51718,8,2170,271.25,1000,2,0
PRV51719,4,4740,1185.0,2400,3,0
PRV51720,4,720,180.0,400,1,0
PRV51721,5,680,136.0,200,2,0
PRV51722,1,30,30.0,30,1,0
PRV51723,16,5340,333.75,3300,3,0
PRV51724,6,2480,413.3333333333333,1400,1,0
PRV51725,4,190,47.5,70,3,0
PRV51726,21,6790,323.3333333333333,2900,2,0
PRV51727,3,1950,650.0,1000,1,0
PRV51729,19,3740,196.8421052631579,800,3,0
PRV51731,38,8720,229.47368421052633,2200,3,0
PRV51732,12,6960,580.0,3300,2,0
PRV51733,2,70,35.0,60,1,0
PRV51734,20,7900,395.0,2500,1,0
PRV51735,4,350,87.5,200,1,0
PRV51736,21,5620,267.6190476190476,1600,2,0
PRV51737,152,50300,330.92105263157896,3300,4,0
PRV51738,16,850,53.125,100,2,0
PRV51739,74,13700,185.13513513513513,1300,6,0
PRV51740,57,14010,245.78947368421052,2800,3,0
PRV51741,35,5190,148.28571428571428,800,2,0
PRV51742,13,2830,217.69230769230768,1900,4,0
PRV51743,118,29380,248.98305084745763,3300,1,0
PRV51744,5,660,132.0,300,1,0
PRV51745,13,2290,176.15384615384616,800,3,0
PRV51746,26,10490,403.46153846153845,3100,3,0
PRV51747,4,1500,375.0,500,1,0
PRV51748,18,8060,447.77777777777777,3300,1,0
PRV51749,6,2780,463.3333333333333,2200,2,0
PRV51750,3,1600,533.3333333333334,1100,1,0
PRV51751,2,900,450.0,500,2,0
PRV51752,87,32740,376.32183908045977,3300,3,0
PRV51753,4,1210,302.5,700,1,0
PRV51754,9,2120,235.55555555555554,1000,1,0
PRV51755,6,590,98.33333333333333,200,1,0
PRV51758,7,910,130.0,300,3,0
PRV51759,13,1090,83.84615384615384,200,2,0
PRV51761,11,1870,170.0,600,2,0
PRV51762,14,3100,221.42857142857142,1800,2,0
PRV51763,11,3960,360.0,2300,1,0
PRV51764,33,6060,183.63636363636363,1500,1,0
PRV51765,14,2870,205.0,1700,2,0
PRV51766,23,2290,99.56521739130434,500,1,0
PRV51767,12,4060,338.3333333333333,2870,2,0
PRV51769,15,4800,320.0,3000,7,0
PRV51770,15,6820,454.6666666666667,3300,10,0
PRV51771,40,8530,213.25,2300,1,0
PRV51773,5,760,152.0,400,2,0
PRV51774,3,2990,996.6666666666666,2800,2,0
PRV51775,39,9610,246.4102564102564,2700,1,0
PRV51776,54,12640,234.07407407407408,1400,1,0
PRV51778,3,250,83.33333333333333,200,1,0
PRV51779,24,7690,320.4166666666667,2100,4,0
PRV51780,34,5120,150.58823529411765,1300,2,0
PRV51781,24,3000,125.0,1000,1,0
PRV51784,8,3820,477.5,2000,2,0
PRV51786,5,280,56.0,90,2,0
PRV51787,3,150,50.0,60,1,0
PRV51788,139,38790,279.0647482014389,3300,1,0
PRV51789,32,6940,216.875,3300,1,0
PRV51790,76,18580,244.47368421052633,2200,7,0
PRV51792,46,21390,465.0,3300,3,0
PRV51793,25,5000,200.0,2000,1,0
PRV51794,11,2020,183.63636363636363,800,1,0
PRV51795,36,7510,208.61111111111111,2000,3,0
PRV51796,4,140,35.0,100,4,0
PRV51797,5,450,90.0,200,1,0
PRV51798,10,1420,142.0,600,1,0
PRV51799,3,730,243.33333333333334,700,1,0
PRV51801,20,5030,251.5,3300,1,0
PRV51802,24,4930,205.41666666666666,1600,1,0
PRV51803,5,33570,6714.0,21000,3,0
PRV51805,3,67000,22333.333333333332,57000,2,1
PRV51806,1,13000,13000.0,13000,1,0
PRV51807,7,98000,14000.0,34000,2,0
PRV51809,27,242020,8963.703703703704,33000,1,0
PRV51810,3,29000,9666.666666666666,14000,3,0
PRV51811,15,199000,13266.666666666666,57000,1,0
PRV51812,1,6000,6000.0,6000,1,0
PRV51813,10,110000,11000.0,30000,2,0
PRV51815,5,810,162.0,500,1,0
PRV51816,7,68000,9714.285714285714,24000,1,0
PRV51818,29,267000,9206.896551724138,35000,3,1
PRV51819,3,7050,2350.0,5000,1,0
PRV51820,5,25000,5000.0,13000,2,0
PRV51821,10,138000,13800.0,27000,1,0
PRV51822,1,600,600.0,600,1,0
PRV51823,11,44530,4048.181818181818,12000,2,0
PRV51824,10,59900,5990.0,10000,4,0
PRV51826,21,265000,12619.047619047618,57000,3,1
PRV51827,18,130000,7222.222222222223,22000,1,0
PRV51828,11,111000,10090.90909090909,23000,3,0
PRV51829,5,36000,7200.0,14000,1,0
PRV51830,6,20000,3333.3333333333335,5000,2,0
PRV51831,2,28000,14000.0,14000,1,0
PRV51833,3,15000,5000.0,10000,1,0
PRV51836,1794,505000,281.4938684503902,5600,4,1
PRV51837,104,200310,1926.0576923076924,36000,69,0
PRV51838,200,54000,270.0,3300,96,0
PRV51840,118,380600,3225.423728813559,57000,38,1
PRV51841,56,132310,2362.6785714285716,57000,29,0
PRV51842,294,1220600,4151.700680272109,45000,86,1
PRV51843,50,18810,376.2,3100,12,0
PRV51845,45,110280,2450.6666666666665,32000,15,0
PRV51846,29,19070,657.5862068965517,10000,9,0
PRV51847,42,9420,224.28571428571428,2700,23,0
PRV51848,57,15680,275.0877192982456,3300,23,0
PRV51849,146,50620,346.71232876712327,9000,51,0
PRV51851,472,669490,1418.4110169491526,57000,7,1
PRV51852,19,7740,407.36842105263156,3300,11,0
PRV51855,120,145170,1209.75,24000,33,0
PRV51856,117,31500,269.2307692307692,2200,57,0
PRV51857,57,383490,6727.894736842105,57000,24,1
PRV51858,61,14380,235.7377049180328,3300,19,0
PRV51859,65,15500,238.46153846153845,3400,16,0
PRV51860,776,244610,315.21907216494844,10000,8,0
PRV51861,21,2760,131.42857142857142,900,11,0
PRV51862,20,92870,4643.5,24000,17,0
PRV51863,73,286700,3927.3972602739727,36000,46,0
PRV51864,133,91090,684.8872180451128,36000,13,0
PRV51865,28,11670,416.7857142857143,3300,11,0
PRV51867,102,32130,315.0,3300,65,0
PRV51868,144,1099710,7636.875,57000,35,1
PRV51869,21,26480,1260.952380952381,18000,11,0
PRV51870,55,19290,350.72727272727275,3300,26,0
PRV51871,30,5920,197.33333333333334,1100,17,0
PRV51872,24,8840,368.3333333333333,2600,19,0
PRV51873,144,341480,2371.3888888888887,78000,69,1
PRV51874,44,11290,256.59090909090907,2100,12,0
PRV51875,1,50,50.0,50,1,0
PRV51876,61,242320,3972.4590163934427,39000,38,1
PRV51877,4,290,72.5,100,2,0
PRV51878,12,3110,259.1666666666667,1700,11,0
PRV51879,105,40710,387.7142857142857,11060,2,0
PRV51884,44,84530,1921.1363636363637,51000,17,0
PRV51885,85,25670,302.0,3300,11,0
PRV51886,18,2160,120.0,700,2,0
PRV51887,2,120,60.0,90,1,0
PRV51888,5,640,128.0,400,4,0
PRV51889,4,170,42.5,100,2,0
PRV51890,21,14510,690.952380952381,11000,7,0
PRV51891,3,480,160.0,400,3,0
PRV51892,5,750,150.0,500,2,0
PRV51894,20,9210,460.5,3300,11,0
PRV51895,18,3730,207.22222222222223,1100,6,0
PRV51896,5,530,106.0,200,3,0
PRV51897,65,10930,168.15384615384616,1900,12,0
PRV51898,59,12520,212.20338983050848,6000,17,0
PRV51899,23,5500,239.1304347826087,1600,4,0
PRV51901,7,3600,514.2857142857143,3300,6,0
PRV51902,4,1300,325.0,1100,2,0
PRV51905,257,82540,321.16731517509726,3300,1,0
PRV51906,22,2730,124.0909090909091,1200,1,0
PRV51908,22,14270,648.6363636363636,3300,2,0
PRV51909,16,3460,216.25,700,6,0
PRV51910,82,27950,340.8536585365854,3300,3,0
PRV51911,93,25540,274.6236559139785,3300,2,0
PRV51913,1,70,70.0,70,1,0
PRV51914,11,1680,152.72727272727272,500,3,0
PRV51915,20,6170,308.5,2400,3,0
PRV51916,43,7290,169.53488372093022,800,1,0
PRV51917,11,970,88.18181818181819,500,1,0
PRV51918,1,50,50.0,50,1,0
PRV51919,6,101000,16833.333333333332,40000,3,0
PRV51920,18,100700,5594.444444444444,57000,3,1
PRV51921,70,19290,275.57142857142856,3300,1,0
PRV51922,24,5090,212.08333333333334,1000,7,0
PRV51923,9,1040,115.55555555555556,700,2,0
PRV51924,50,15710,314.2,2800,6,0
PRV51925,4,1960,490.0,1700,1,0
PRV51926,32,13870,433.4375,2700,5,0
PRV51927,6,64050,10675.0,23000,2,0
PRV51928,30,7140,238.0,1900,9,0
PRV51929,111,106630,960.6306306306307,22000,40,0
PRV51930,6,1010,168.33333333333334,400,4,0
PRV51931,46,18430,400.6521739130435,5000,21,0
PRV51932,21,31970,1522.3809523809523,16000,8,0
PRV51933,57,14370,252.10526315789474,3300,44,0
PRV51934,111,27270,245.67567567567568,3300,18,0
PRV51935,57,38280,671.578947368421,12000,39,0
PRV51936,20,4770,238.5,1000,18,0
PRV51937,90,18270,203.0,2600,45,0
PRV51938,106,42020,396.41509433962267,8000,3,0
PRV51940,251,1992270,7937.330677290836,71000,21,1
PRV51941,27,17990,666.2962962962963,11000,20,0
PRV51942,53,11880,224.1509433962264,3300,31,0
PRV51943,89,28970,325.5056179775281,9000,58,0
PRV51944,124,96100,775.0,22000,49,0
PRV51946,91,201370,2212.8571428571427,28000,54,0
PRV51947,28,24090,860.3571428571429,22000,20,0
PRV51948,515,1519950,2951.359223300971,69000,8,1
PRV51949,71,260140,3663.943661971831,103000,20,0
PRV51950,69,45770,663.3333333333334,19000,16,0
PRV51951,102,473010,4637.35294117647,45000,41,1
PRV51952,19,2470,130.0,500,7,0
PRV51954,643,450930,701.2908242612752,57000,183,0
PRV51956,14,24110,1722.142857142857,11000,9,0
PRV51957,79,210190,2660.6329113924053,19000,45,0
PRV51958,29,11000,379.3103448275862,3300,17,0
PRV51959,751,213350,284.08788282290277,3300,4,0
PRV51960,48,266640,5555.0,57000,6,0
PRV51961,159,46610,293.1446540880503,3300,2,0
PRV51963,54,13630,252.40740740740742,3500,1,0
PRV51964,17,2440,143.52941176470588,700,2,0
PRV51965,19,2680,141.05263157894737,500,3,0
PRV51966,3,2450,816.6666666666666,2300,2,0
PRV51967,57,16830,295.2631578947368,3300,4,0
PRV51968,1,90,90.0,90,1,0
PRV51969,42,15450,367.85714285714283,3300,2,0
PRV51970,35,25410,726.0,10400,1,0
PRV51972,35,9460,270.2857142857143,3300,3,0
PRV51973,74,19060,257.56756756756755,3300,2,0
PRV51974,4,710,177.5,500,2,0
PRV51976,7,61000,8714.285714285714,19000,1,0
PRV51977,1,8000,8000.0,8000,1,0
PRV51978,4,31000,7750.0,12000,2,0
PRV51979,13,136000,10461.538461538461,22000,1,1
PRV51981,5,18000,3600.0,6000,2,0
PRV51983,40,7050,176.25,2400,25,0
PRV51984,525,160780,306.247619047619,3300,34,0
PRV51987,2,30,15.0,20,2,0
PRV51988,37,12230,330.5405405405405,2900,2,0
PRV51989,18,4060,225.55555555555554,900,1,0
PRV51990,89,18690,210.0,2200,4,0
PRV51991,31,9570,308.7096774193548,1900,2,0
PRV51992,61,10790,176.88524590163934,2700,2,0
PRV51993,2,230,115.0,200,1,0
PRV51994,33,11780,356.969696969697,2100,4,0
PRV51995,20,9700,485.0,2600,2,0
PRV51996,41,10070,245.609756097561,2700,4,0
PRV51998,28,5360,191.42857142857142,2200,2,0
PRV51999,17,2660,156.47058823529412,800,3,0
PRV52001,1177,320620,272.4044180118946,4300,13,0
PRV52002,188,343260,1825.8510638297873,57000,107,1
PRV52003,154,806950,5239.935064935065,57000,51,0
PRV52004,47,15680,333.6170212765957,3300,1,0
PRV52007,18,1910,106.11111111111111,500,2,0
PRV52008,25,4830,193.2,1200,3,0
PRV52009,35,5770,164.85714285714286,1600,4,0
PRV52010,7,1400,200.0,900,3,0
PRV52011,26,7070,271.9230769230769,1200,8,0
PRV52012,1,8000,8000.0,8000,1,0
PRV52013,62,14210,229.19354838709677,3200,15,0
PRV52014,351,93890,267.4928774928775,3300,113,0
PRV52017,280,304770,1088.4642857142858,32000,48,0
PRV52019,1961,5996050,3057.6491585925546,98000,643,1
PRV52020,606,1164820,1922.145214521452,57000,93,1
PRV52021,613,1951850,3184.094616639478,82000,128,1
PRV52022,66,17770,269.24242424242425,2100,21,0
PRV52024,2,2100,1050.0,1700,1,0
PRV52025,119,35190,295.7142857142857,3300,42,0
PRV52026,24,6960,290.0,3300,11,0
PRV52027,181,402620,2224.4198895027625,51000,89,0
PRV52028,18,69530,3862.777777777778,46000,9,0
PRV52029,168,166610,991.7261904761905,35000,63,0
PRV52030,2275,681360,299.4989010989011,28000,20,1
PRV52031,125,37770,302.16,11000,49,0
PRV52032,627,698640,1114.2583732057417,26000,103,1
PRV52037,171,52660,307.953216374269,3300,86,0
PRV52038,259,240630,929.073359073359,18000,85,0
PRV52039,50,10170,203.4,1400,9,0
PRV52041,1885,604980,320.9442970822281,6060,8,1
PRV52042,52,27720,533.0769230769231,9000,16,0
PRV52044,79,408830,5175.06329113924,48000,39,0
PRV52045,243,577030,2374.6090534979426,82000,128,1
PRV52046,101,28190,279.1089108910891,2400,42,0
PRV52047,24,148550,6189.583333333333,50000,3,0
PRV52048,108,38820,359.44444444444446,3300,65,0
PRV52049,192,55850,290.8854166666667,3300,75,0
PRV52051,89,35290,396.5168539325843,3300,41,0
PRV52052,58,48580,837.5862068965517,17000,12,0
PRV52054,240,78490,327.0416666666667,3300,121,0
PRV52055,203,51010,251.2807881773399,3300,35,0
PRV52056,60,17280,288.0,1800,13,0
PRV52057,185,173770,939.2972972972973,57000,48,0
PRV52058,204,55450,271.8137254901961,3300,70,0
PRV52059,1287,540810,420.2097902097902,41000,17,1
PRV52061,131,31790,242.67175572519085,3300,50,0
PRV52062,184,56860,309.0217391304348,3300,70,0
PRV52063,792,1116210,1409.3560606060605,50000,142,0
PRV52064,2844,1119680,393.69901547116734,31000,65,1
PRV52065,325,1250280,3847.0153846153844,69000,131,1
PRV52066,1455,386530,265.65635738831617,4300,3,1
PRV52068,48,13080,272.5,1700,25,0
PRV52069,88,22280,253.1818181818182,3200,42,0
PRV52071,749,259850,346.92923898531376,14030,29,0
PRV52072,132,421030,3189.621212121212,43000,47,0
PRV52073,64,359250,5613.28125,56000,14,0
PRV52074,141,161600,1146.099290780142,33000,49,0
PRV52075,5,1220,244.0,600,4,0
PRV52076,221,554060,2507.0588235294117,46000,96,0
PRV52077,1156,1364150,1180.060553633218,112000,12,1
PRV52079,33,45100,1366.6666666666667,15000,22,0
PRV52081,24,28270,1177.9166666666667,9000,17,0
PRV52082,8,880,110.0,400,5,0
PRV52084,34,107750,3169.1176470588234,21000,22,0
PRV52085,824,240620,292.0145631067961,12060,144,0
PRV52087,56,20350,363.39285714285717,3000,23,0
PRV52088,44,24990,567.9545454545455,18000,10,0
PRV52089,145,221580,1528.1379310344828,49000,19,1
PRV52090,303,98250,324.25742574257424,5700,47,0
PRV52092,159,141470,889.7484276729559,18000,62,0
PRV52094,53,161120,3040.0,57000,27,0
PRV52095,38,15560,409.4736842105263,5000,30,0
PRV52097,55,19640,357.09090909090907,4200,20,0
PRV52098,469,122660,261.5351812366738,3300,130,0
PRV52099,90,31370,348.55555555555554,9000,31,0
PRV52100,201,1533150,7627.611940298508,57000,35,1
PRV52101,15,12500,833.3333333333334,10000,9,0
PRV52102,15,1910,127.33333333333333,400,10,0
PRV52104,1189,347070,291.9007569386039,6060,9,0
PRV52105,26,12780,491.53846153846155,3300,6,0
PRV52107,119,124760,1048.4033613445379,24000,5,0
PRV52109,248,75580,304.758064516129,3300,109,0
PRV52111,85,89960,1058.3529411764705,37000,36,0
PRV52112,85,259790,3056.3529411764707,29000,41,0
PRV52113,120,22170,184.75,3300,4,0
PRV52114,1269,1418220,1117.5886524822695,57000,12,1
PRV52115,90,241500,2683.3333333333335,40000,37,1
PRV52118,52,113660,2185.769230769231,57000,20,0
PRV52119,52,202380,3891.923076923077,35000,26,1
PRV52120,1231,1950720,1584.6628757108042,57000,54,1
PRV52121,53,49610,936.0377358490566,12000,20,0
PRV52122,41,18740,457.0731707317073,3300,21,0
PRV52123,256,1447140,5652.890625,57000,35,1
PRV52124,115,189250,1645.6521739130435,43000,42,1
PRV52126,110,388830,3534.818181818182,20000,69,0
PRV52127,15,73050,4870.0,51000,14,0
PRV52128,113,492550,4358.849557522124,37000,11,0
PRV52129,223,55590,249.28251121076232,3300,22,0
PRV52130,93,141100,1517.2043010752689,57000,45,0
PRV52131,84,349760,4163.809523809524,57000,42,0
PRV52133,305,105080,344.5245901639344,4000,42,0
PRV52135,263,1825550,6941.254752851711,57000,40,1
PRV52136,104,380190,3655.673076923077,58000,56,0
PRV52138,188,58880,313.1914893617021,3300,75,0
PRV52140,19,5130,270.0,3200,8,0
PRV52141,671,220290,328.301043219076,10000,39,0
PRV52142,59,248520,4212.203389830508,33000,35,0
PRV52143,17,8290,487.6470588235294,2300,11,0
PRV52144,134,123130,918.8805970149253,12000,64,0
PRV52145,245,60910,248.6122448979592,3300,50,0
PRV52146,40,240710,6017.75,39000,29,0
PRV52147,211,291500,1381.516587677725,57000,68,1
PRV52148,78,345150,4425.0,30000,35,0
PRV52149,180,191550,1064.1666666666667,44000,65,0
PRV52150,310,445240,1436.258064516129,57000,118,0
PRV52151,121,474110,3918.2644628099174,64000,62,1
PRV52152,88,454360,5163.181818181818,47000,52,0
PRV52154,742,194350,261.92722371967653,4300,89,0
PRV52155,62,98490,1588.5483870967741,14000,35,0
PRV52156,124,271910,2192.8225806451615,92000,53,0
PRV52157,227,494450,2178.193832599119,57000,105,0
PRV52159,271,288300,1063.8376383763837,32000,87,0
PRV52160,53,41460,782.2641509433962,12000,29,0
PRV52161,10,1660,166.0,600,7,0
PRV52162,39,28000,717.9487179487179,14000,20,0
PRV52163,62,37470,604.3548387096774,7000,21,0
PRV52165,72,114060,1584.1666666666667,15000,39,1
PRV52166,100,69300,693.0,15000,37,0
PRV52167,80,116390,1454.875,36000,39,0
PRV52168,78,17660,226.4102564102564,2700,36,0
PRV52169,39,10000,256.4102564102564,2000,33,0
PRV52170,43,62090,1443.953488372093,44000,27,0
PRV52171,12,17820,1485.0,8000,8,0
PRV52173,119,1381400,11608.403361344537,73000,2,1
PRV52174,4,830,207.5,700,3,0
PRV52175,221,58320,263.8914027149321,5000,63,0
PRV52176,21,312000,14857.142857142857,44000,4,0
PRV52177,39,33850,867.9487179487179,14000,20,0
PRV52178,136,1379590,10144.04411764706,57000,6,1
PRV52179,44,39910,907.0454545454545,19000,4,0
PRV52180,62,78720,1269.6774193548388,28000,25,0
PRV52181,27,108640,4023.703703703704,21000,19,1
PRV52182,109,63620,583.6697247706422,11000,8,0
PRV52184,21,2960,140.95238095238096,1000,7,0
PRV52185,68,15510,228.08823529411765,1700,1,0
PRV52186,41,7160,174.6341463414634,1500,9,0
PRV52187,27,7440,275.55555555555554,2300,6,0
PRV52188,33,171080,5184.242424242424,57000,11,0
PRV52189,23,5890,256.0869565217391,2600,4,0
PRV52191,28,8640,308.57142857142856,2700,17,0
PRV52192,32,52060,1626.875,12000,13,0
PRV52193,153,28620,187.05882352941177,2200,1,0
PRV52195,10,120000,12000.0,43000,8,1
PRV52196,6,2710,451.6666666666667,1400,2,0
PRV52197,10,114000,11400.0,57000,4,0
PRV52199,10,1080,108.0,400,4,0
PRV52200,1,40,40.0,40,1,0
PRV52201,9,450,50.0,100,1,0
PRV52202,50,8200,164.0,1100,2,0
PRV52204,9,2590,287.77777777777777,1200,1,0
PRV52205,2,1120,560.0,1100,1,0
PRV52206,5,1810,362.0,1300,2,0
PRV52208,13,4560,350.7692307692308,2000,1,0
PRV52209,8,4960,620.0,2900,3,0
PRV52211,130,26860,206.6153846153846,3300,1,0
PRV52212,64,13220,206.5625,3000,2,0
PRV52213,7,590,84.28571428571429,200,3,0
PRV52214,47,12680,269.78723404255317,2600,1,0
PRV52216,15,4940,329.3333333333333,3300,2,0
PRV52217,5,520,104.0,400,3,0
PRV52218,8,1660,207.5,900,1,0
PRV52219,4,2780,695.0,2100,2,0
PRV52220,12,2200,183.33333333333334,900,2,0
PRV52221,1,10,10.0,10,1,0
PRV52222,54,16920,313.3333333333333,3100,1,0
PRV52224,41,10100,246.34146341463415,3300,3,0
PRV52225,6,840,140.0,400,2,0
PRV52226,2,100,50.0,90,1,0
PRV52227,7,5560,794.2857142857143,2400,2,0
PRV52228,8,2400,300.0,1800,2,0
PRV52229,11,370,33.63636363636363,80,1,0
PRV52230,43,15100,351.16279069767444,3200,2,0
PRV52231,6,3980,663.3333333333334,3300,2,0
PRV52232,4,640,160.0,500,1,0
PRV52233,216,63540,294.1666666666667,8050,2,0
PRV52235,2,970,485.0,900,1,0
PRV52236,14,5780,412.85714285714283,1800,3,0
PRV52237,38,7400,194.73684210526315,1700,3,0
PRV52238,11,1530,139.0909090909091,400,3,0
PRV52240,62,25220,406.7741935483871,3300,5,0
PRV52241,23,5690,247.3913043478261,3300,4,0
PRV52242,31,13600,438.7096774193548,3300,2,0
PRV52246,67,26510,395.67164179104475,3300,2,0
PRV52247,49,10890,222.24489795918367,2800,3,0
PRV52248,24,12750,531.25,3300,2,0
PRV52249,47,25480,542.1276595744681,3300,3,0
PRV52251,4,270,67.5,100,2,0
PRV52252,26,2130,81.92307692307692,500,2,0
PRV52253,1,80,80.0,80,1,0
PRV52254,31,3960,127.74193548387096,1100,1,0
PRV52255,10,720,72.0,200,1,0
PRV52256,1,50,50.0,50,1,0
PRV52257,15,4440,296.0,2100,1,0
PRV52260,63,12880,204.44444444444446,2500,3,0
PRV52261,1,200,200.0,200,1,0
PRV52262,112,27840,248.57142857142858,3300,2,0
PRV52263,3,630,210.0,400,2,0
PRV52264,25,4420,176.8,1100,2,0
PRV52265,30,260000,8666.666666666666,31000,2,0
PRV52266,37,460400,12443.243243243243,57000,2,0
PRV52267,10,78900,7890.0,15000,4,0
PRV52271,19,3760,197.89473684210526,1900,1,0
PRV52272,8,4210,526.25,3300,1,0
PRV52273,11,4380,398.1818181818182,2700,8,0
PRV52274,38,7800,205.26315789473685,1200,2,0
PRV52275,101,27220,269.5049504950495,3300,1,0
PRV52276,68,17750,261.02941176470586,2300,1,0
PRV52278,16,235000,14687.5,57000,4,0
PRV52279,83,783300,9437.349397590362,57000,3,0
PRV52280,41,395000,9634.146341463415,34000,4,1
PRV52281,41,408000,9951.219512195123,44000,2,0
PRV52282,6,77000,12833.333333333334,23000,1,0
PRV52283,66,594700,9010.60606060606,61000,4,1
PRV52284,39,5320,136.4102564102564,500,1,0
PRV52285,19,144000,7578.9473684210525,30000,4,0
PRV52286,5,90000,18000.0,44000,2,0
PRV52288,13,2810,216.15384615384616,1100,1,0
PRV52289,4,18000,4500.0,7000,1,0
PRV52290,10,68000,6800.0,10000,3,0
PRV52291,18,128000,7111.111111111111,23000,2,0
PRV52292,25,303000,12120.0,34000,3,1
PRV52293,7,4170,595.7142857142857,3300,2,0
PRV52294,7,54000,7714.285714285715,15000,1,0
PRV52295,5,19000,3800.0,5000,3,0
PRV52296,2,12000,6000.0,10000,1,0
PRV52298,218,153300,703.2110091743119,44000,20,0
PRV52299,601,157140,261.46422628951746,11200,7,0
PRV52300,21,59160,2817.1428571428573,31000,13,0
PRV52302,46,136280,2962.608695652174,57000,13,0
PRV52303,392,347340,886.0714285714286,57000,152,0
PRV52304,184,63120,343.04347826086956,6300,41,0
PRV52306,15,7030,468.6666666666667,2400,11,0
PRV52307,175,806460,4608.342857142857,63000,90,1
PRV52308,87,374760,4307.586206896552,44000,41,1
PRV52309,170,45340,266.70588235294116,3300,4,0
PRV52310,454,106790,235.2202643171806,5200,3,0
PRV52311,28,7770,277.5,1200,16,0
PRV52312,214,79810,372.94392523364485,3200,5,0
PRV52313,504,146700,291.07142857142856,4200,7,0
PRV52314,223,455180,2041.1659192825111,57000,95,0
PRV52315,85,61930,728.5882352941177,15000,28,0
PRV52317,25,28590,1143.6,12000,15,0
PRV52318,39,10000,256.4102564102564,1600,24,0
PRV52319,30,7740,258.0,2600,19,0
PRV52320,366,874200,2388.5245901639346,57000,89,1
