Provider,TotalClaims,TotalClaimAmount,AvgClaimAmount,MaxClaimAmount,UniquePhysicians,PotentialFraud,anomaly_score
PRV51500,8,1100,137.5,500,5,0,-0.1708865450741316
PRV51501,233,2071310,8889.742489270386,57000,11,1,0.16856233317998104
PRV51502,31,8390,270.64516129032256,2500,22,0,-0.16248029059044633
PRV51503,57,24070,422.280701754386,5200,8,0,-0.16467982580389529
PRV51504,128,35290,275.703125,3300,56,0,-0.0944655325369928
PRV51505,15,2430,162.0,900,15,0,-0.16079989844396303
PRV51507,1013,337340,333.01085883514315,15000,84,1,0.10810447026552694
PRV51508,202,239050,1183.4158415841584,39000,99,0,0.03910422456506302
PRV51509,1030,322130,312.747572815534,5100,2,0,0.05443764663798667
PRV51510,57,20020,351.2280701754386,2300,12,0,-0.16743062788844382
PRV51511,16,8760,547.5,2500,13,0,-0.1676375630232691
PRV51514,93,239220,2572.2580645161293,46000,56,0,-0.01768572962551196
PRV51515,48,52800,1100.0,16000,30,0,-0.12336722651069965
PRV51516,40,33260,831.5,15000,25,0,-0.13412121460180798
PRV51517,11,5990,544.5454545454545,3300,2,0,-0.17868292784271328
PRV51518,53,43920,828.6792452830189,19000,14,0,-0.1376145647464596
PRV51521,46,8070,175.43478260869566,1900,1,0,-0.16545552242310785
PRV51522,190,206780,1088.3157894736842,34000,72,0,-0.01049179723105731
PRV51523,65,733810,11289.384615384615,57000,7,0,0.06102981307696731
PRV51525,61,75770,1242.1311475409836,21000,45,0,-0.09349121431896984
PRV51526,20,43150,2157.5,13000,18,0,-0.12493820299513503
PRV51527,41,12410,302.6829268292683,2000,26,0,-0.15053098093141137
PRV51528,17,6670,392.3529411764706,3200,10,0,-0.17462686810693023
PRV51529,23,5800,252.17391304347825,1500,18,0,-0.1603349207023887
PRV51531,34,9870,290.29411764705884,3300,21,0,-0.16623141316062384
PRV51532,32,70930,2216.5625,18000,27,0,-0.10519532119444153
PRV51533,36,96350,2676.3888888888887,13000,23,0,-0.10363603086687873
PRV51534,1,50,50.0,50,1,0,-0.16396358104860242
PRV51535,388,121350,312.75773195876286,19000,63,0,-0.015764761919214276
PRV51536,16,41550,2596.875,11000,12,0,-0.12783846223162493
PRV51539,538,854240,1587.806691449814,57000,241,1,0.18640725754260223
PRV51540,55,66940,1217.090909090909,13000,35,0,-0.11230775296629236
PRV51541,51,12140,238.0392156862745,2200,32,0,-0.14209665223479412
PRV51542,113,964660,8536.814159292035,74000,18,1,0.12550039659913514
PRV51544,233,480150,2060.7296137339054,35000,134,0,0.10617995122119117
PRV51546,36,110930,3081.3888888888887,21000,29,0,-0.09292790806792023
PRV51547,13,2640,203.07692307692307,1600,8,0,-0.17282715195281328
PRV51549,21,82110,3910.0,21000,18,0,-0.10494387063514998
PRV51550,61,124040,2033.44262295082,25000,22,0,-0.0996221442335325
PRV51551,28,112800,4028.571428571429,57000,11,0,-0.058491823299904155
PRV51552,62,94040,1516.774193548387,13000,40,0,-0.09377705293354655
PRV51553,21,40990,1951.904761904762,13000,15,0,-0.13431741381092094
PRV51554,6,9640,1606.6666666666667,9000,5,0,-0.14153132191850204
PRV51555,15,2910,194.0,1300,7,0,-0.17284293995655203
PRV51556,56,138250,2468.75,30000,47,0,-0.055665823183288554
PRV51557,10,16740,1674.0,11000,9,0,-0.14054234937300347
PRV51558,26,25870,995.0,11000,20,0,-0.14291112715658377
PRV51560,238,1956190,8219.285714285714,57000,26,1,0.16608607567303457
PRV51562,24,5820,242.5,1000,9,0,-0.17226314144654226
PRV51563,19,4280,225.26315789473685,1400,13,0,-0.16873972068413512
PRV51564,24,9100,379.1666666666667,3300,14,0,-0.17324415732023296
PRV51566,26,90030,3462.692307692308,19000,18,0,-0.10650353245193922
PRV51567,1632,465400,285.171568627451,11040,1,1,0.1162456191370258
PRV51568,58,105010,1810.5172413793105,15000,44,0,-0.07881223413455407
PRV51569,5,1500,300.0,1200,4,0,-0.1705001340355891
PRV51570,1,0,0.0,0,1,0,-0.15995848795725853
PRV51571,22,4640,210.9090909090909,1700,2,0,-0.17778343615369635
PRV51572,4,5710,1427.5,5000,3,0,-0.14669951789826974
PRV51573,92,66730,725.3260869565217,12000,11,0,-0.14231745823699005
PRV51574,4444,1281810,288.4360936093609,14200,8,1,0.20799197564171013
PRV51576,65,97780,1504.3076923076924,35000,31,0,-0.08748850082834403
PRV51577,1,2100,2100.0,2100,1,0,-0.1338347090070472
PRV51578,1500,1662920,1108.6133333333332,57000,231,1,0.24932894155409624
PRV51579,72,247680,3440.0,57000,34,0,-0.04331966083047817
PRV51580,3,1710,570.0,900,2,0,-0.17153441278429993
PRV51582,4,14370,3592.5,12000,4,0,-0.12255943948953174
PRV51583,47,32430,690.0,15000,10,0,-0.1493211613558919
PRV51584,82,171930,2096.7073170731705,57000,36,1,-0.043078511504664574
PRV51585,6,77080,12846.666666666666,45000,4,0,-0.015870993959113733
PRV51586,8,72510,9063.75,33000,7,1,-0.060856071585500326
PRV51587,5,1500,300.0,1000,5,0,-0.17067951766270534
PRV51588,10,58430,5843.0,39000,7,0,-0.077004119923543
PRV51590,84,781380,9302.142857142857,55000,4,1,0.05719510303340247
PRV51592,3,30,10.0,30,1,0,-0.1628823071190969
PRV51593,54,150000,2777.777777777778,29000,36,1,-0.07651561924208261
PRV51595,24,14660,610.8333333333334,5000,9,0,-0.1637051664082983
PRV51596,50,41830,836.6,17000,39,0,-0.10913897040024995
PRV51598,422,779530,1847.2274881516587,57000,208,0,0.16610784640284137
PRV51599,5,16210,3242.0,7000,3,0,-0.1278640684430969
PRV51600,109,36050,330.73394495412845,6000,9,0,-0.14899707430920844
PRV51601,14,3690,263.57142857142856,2900,6,0,-0.17701898867204358
PRV51602,39,77480,1986.6666666666667,11000,20,0,-0.12498205476472507
PRV51604,329,697510,2120.091185410334,57000,3,1,0.05384956366964799
PRV51605,72,46990,652.6388888888889,11000,6,0,-0.14840875352933786
PRV51606,46,66100,1436.9565217391305,13000,23,0,-0.1281752479911969
PRV51607,15,15410,1027.3333333333333,14000,5,0,-0.1388583470524017
PRV51608,37,78140,2111.891891891892,16000,23,0,-0.1151749508531098
PRV51609,75,110790,1477.2,18000,46,0,-0.07221895239888099
PRV51610,6,43150,7191.666666666667,25000,6,0,-0.08347396630852738
PRV51611,8,2780,347.5,2300,2,0,-0.174772745490682
PRV51612,13,66770,5136.153846153846,19000,8,0,-0.10968852818919506
PRV51613,21,20450,973.809523809524,9000,15,0,-0.15091978510928722
PRV51614,268,1472150,5493.0970149253735,85000,67,1,0.19685199569710332
PRV51616,26,6120,235.3846153846154,1800,24,0,-0.1526408519152856
PRV51617,22,111270,5057.727272727273,31000,10,0,-0.0926053180385567
PRV51618,1,2000,2000.0,2000,1,0,-0.13605292269970676
PRV51619,19,78150,4113.1578947368425,37000,9,0,-0.08929074784417895
PRV51620,8,21190,2648.75,9000,4,0,-0.13053699265009366
PRV51621,9,530,58.888888888888886,200,5,0,-0.16436768010599095
PRV51622,103,101690,987.2815533980582,13000,40,0,-0.0932978851775782
PRV51623,21,56350,2683.333333333333,19000,15,0,-0.12239408613029712
PRV51624,5,320,64.0,100,3,0,-0.16480952837371127
PRV51625,7,19420,2774.285714285714,5000,6,0,-0.12850983578384273
PRV51626,9,36920,4102.222222222223,35000,8,0,-0.08557836847826839
PRV51627,26,44860,1725.3846153846157,26000,7,0,-0.12041823233471088
PRV51628,6,13320,2220.0,8000,5,0,-0.1308222614025793
PRV51629,22,213000,9681.818181818182,36000,10,0,-0.03254958348565279
PRV51630,5,1860,372.0,1700,4,0,-0.16829546552461866
PRV51631,6,1500,250.0,800,4,0,-0.17447462116534712
PRV51632,26,26850,1032.6923076923076,8000,10,0,-0.1512906239248729
PRV51634,119,71090,597.3949579831933,12000,30,0,-0.11637926251253966
PRV51635,29,28120,969.6551724137933,24000,23,0,-0.11536384294774493
PRV51636,316,180020,569.6835443037975,54000,9,0,-0.0165467912232658
PRV51637,34,43440,1277.6470588235295,19000,19,0,-0.13169481379486353
PRV51638,4,20490,5122.5,11000,4,0,-0.11044770388624953
PRV51639,29,112520,3880.0,39000,23,0,-0.07741106700495509
PRV51640,7,17490,2498.5714285714284,7000,6,0,-0.12996077934057632
PRV51641,14,1700,121.42857142857144,400,7,0,-0.16749959961524713
PRV51642,29,10460,360.6896551724138,5000,16,0,-0.16121231240607597
PRV51644,24,16490,687.0833333333334,7000,9,0,-0.16052237859688073
PRV51645,5,280,56.0,100,5,0,-0.15946473129106592
PRV51647,12,44940,3745.0,17000,6,0,-0.11836470500728252
PRV51650,24,13290,553.75,2700,2,0,-0.17364054865145262
PRV51652,64,17600,275.0,3000,2,0,-0.1749645155047896
PRV51653,24,8530,355.4166666666667,3300,2,0,-0.17852774060102883
PRV51654,2,220,110.0,200,1,0,-0.1667222990191038
PRV51655,3,70,23.33333333333333,40,2,0,-0.16458820597443202
PRV51656,23,4860,211.30434782608697,2000,1,0,-0.17544411331313714
PRV51657,4,3760,940.0,3300,3,0,-0.15750293983310515
PRV51658,5,1770,354.0,1500,3,0,-0.17246989804421936
PRV51660,3,180,60.0,100,3,0,-0.16613699501810764
PRV51661,134,47570,355.0,3300,4,0,-0.15272362308772253
PRV51664,10,790,79.0,300,7,0,-0.1655271644862953
PRV51665,15,3810,254.0,2100,2,0,-0.1764310043878608
PRV51666,1,50,50.0,50,1,0,-0.16396358104860242
PRV51668,38,9020,237.3684210526316,2500,7,0,-0.17563040148880316
PRV51669,76,21060,277.10526315789474,3300,29,0,-0.15143266557932827
PRV51670,436,122850,281.76605504587155,6000,72,0,-0.0034352336407369455
PRV51671,39,8490,217.69230769230768,1400,14,0,-0.1678061836155359
PRV51672,6,2270,378.3333333333333,1800,3,0,-0.17135356524487816
PRV51673,183,51180,279.672131147541,3300,1,0,-0.13855298595513593
PRV51674,4,1400,350.0,800,2,0,-0.17460244550525472
PRV51675,28,7690,274.6428571428572,1700,9,0,-0.17097423644255705
PRV51676,138,91920,666.0869565217391,35000,22,0,-0.08576732877510757
PRV51678,66,25540,386.969696969697,3300,23,0,-0.16168011140214544
PRV51679,38,39420,1037.3684210526317,25000,7,0,-0.11966384346577985
PRV51681,26,69130,2658.846153846154,51000,9,0,-0.06953224024381227
PRV51682,16,9110,569.375,6200,7,0,-0.1637585382871516
PRV51685,55,11830,215.0909090909091,2500,4,0,-0.17295903841308757
PRV51687,10,2530,253.0,1500,4,0,-0.1759121859615133
PRV51688,9,22660,2517.777777777778,18000,5,0,-0.11839225407475418
PRV51689,1,1700,1700.0,1700,1,0,-0.14036943315478334
PRV51690,255,125280,491.2941176470589,11000,27,0,-0.07761144506350176
PRV51691,88,26790,304.4318181818182,3300,4,0,-0.16847715089950732
PRV51692,11,970,88.18181818181819,200,1,0,-0.16938691491645708
PRV51693,113,21100,186.72566371681413,3300,1,0,-0.15351589647655134
PRV51694,26,5940,228.46153846153845,1100,1,0,-0.17262312049480466
PRV51695,429,113180,263.8228438228438,3300,1,0,-0.06618733251604902
PRV51696,9,730,81.11111111111111,300,3,0,-0.17149792855561707
PRV51697,63,21600,342.85714285714283,2300,2,0,-0.16819649960823263
PRV51698,13,1910,146.92307692307693,700,2,0,-0.17702758574682975
PRV51699,209,53760,257.2248803827751,3300,1,0,-0.13164626098662263
PRV51702,10,3230,323.0,2300,4,0,-0.17594415194593543
PRV51703,2,80,40.0,60,2,0,-0.16433987927954669
PRV51704,1,600,600.0,600,1,0,-0.16581848655457487
PRV51705,1,400,400.0,400,1,0,-0.16649973843310073
PRV51706,2,330,165.0,300,1,0,-0.16965590629071514
PRV51707,12,270,22.5,40,1,0,-0.1615457022403724
PRV51708,4,410,102.5,200,3,0,-0.16792021132052704
PRV51709,10,1610,161.0,1000,9,0,-0.168162909418967
PRV51710,17,121080,7122.35294117647,37000,11,0,-0.06666061693384234
PRV51711,1,4000,4000.0,4000,1,0,-0.11743147273686178
PRV51712,3,860,286.6666666666667,800,1,0,-0.17402331518195202
PRV51713,13,1380,106.15384615384616,500,2,0,-0.1760750115484757
PRV51715,12,67340,5611.666666666667,38000,6,0,-0.08002176318612736
PRV51716,82,23030,280.8536585365854,2100,3,0,-0.15791630071676815
PRV51718,8,2170,271.25,1000,2,0,-0.17690480909334444
PRV51719,4,4740,1185.0,2400,3,0,-0.15149457804187472
PRV51720,4,720,180.0,400,1,0,-0.1738873030858895
PRV51721,5,680,136.0,200,2,0,-0.17100155744169065
PRV51722,1,30,30.0,30,1,0,-0.16250498731409774
PRV51723,16,5340,333.75,3300,3,0,-0.178353514878754
PRV51724,6,2480,413.3333333333333,1400,1,0,-0.17292933101196456
PRV51725,4,190,47.5,70,3,0,-0.16458506182209498
PRV51726,21,6790,323.3333333333333,2900,2,0,-0.18000769717423498
PRV51727,3,1950,650.0,1000,1,0,-0.16500400842398832
PRV51729,19,3740,196.8421052631579,800,3,0,-0.17659437603366052
PRV51731,38,8720,229.47368421052636,2200,3,0,-0.17457888118896048
PRV51732,12,6960,580.0,3300,2,0,-0.1762837477546888
PRV51733,2,70,35.0,60,1,0,-0.16410850668647797
PRV51734,20,7900,395.0,2500,1,0,-0.1762960042996879
PRV51735,4,350,87.5,200,1,0,-0.16756906269936828
PRV51736,21,5620,267.6190476190476,1600,2,0,-0.17728226073037529
PRV51737,152,50300,330.92105263157896,3300,4,0,-0.1490253293579054
PRV51738,16,850,53.125,100,2,0,-0.16807542132355185
PRV51739,74,13700,185.13513513513516,1300,6,0,-0.15825541266064036
PRV51740,57,14010,245.7894736842105,2800,3,0,-0.17413747213163672
PRV51741,35,5190,148.28571428571428,800,2,0,-0.1698838406288653
PRV51742,13,2830,217.69230769230768,1900,4,0,-0.17610952644651928
PRV51743,118,29380,248.98305084745763,3300,1,0,-0.1571038796788065
PRV51744,5,660,132.0,300,1,0,-0.1712858975689539
PRV51745,13,2290,176.15384615384616,800,3,0,-0.17816569401841376
PRV51746,26,10490,403.46153846153845,3100,3,0,-0.17643064214190846
PRV51747,4,1500,375.0,500,1,0,-0.1706326363735693
PRV51748,18,8060,447.77777777777777,3300,1,0,-0.17508463181580824
PRV51749,6,2780,463.3333333333333,2200,2,0,-0.17429263029781605
PRV51750,3,1600,533.3333333333334,1100,1,0,-0.1691755298340452
PRV51751,2,900,450.0,500,2,0,-0.17114905674034758
PRV51752,87,32740,376.32183908045977,3300,3,0,-0.16629980167229963
PRV51753,4,1210,302.5,700,1,0,-0.1717608640771135
PRV51754,9,2120,235.55555555555557,1000,1,0,-0.17646765272537807
PRV51755,6,590,98.33333333333331,200,1,0,-0.17066178351081374
PRV51758,7,910,130.0,300,3,0,-0.17214983325476513
PRV51759,13,1090,83.84615384615384,200,2,0,-0.17260650934051963
PRV51761,11,1870,170.0,600,2,0,-0.17881502571120877
PRV51762,14,3100,221.42857142857144,1800,2,0,-0.1768664608818873
PRV51763,11,3960,360.0,2300,1,0,-0.17465910558976205
PRV51764,33,6060,183.63636363636363,1500,1,0,-0.17026963829954206
PRV51765,14,2870,205.0,1700,2,0,-0.17750623639011476
PRV51766,23,2290,99.56521739130434,500,1,0,-0.17004963255815958
PRV51767,12,4060,338.3333333333333,2870,2,0,-0.17804537520081998
PRV51769,15,4800,320.0,3000,7,0,-0.17712271063724216
PRV51770,15,6820,454.6666666666667,3300,10,0,-0.17381883886061472
PRV51771,40,8530,213.25,2300,1,0,-0.17158033298171305
PRV51773,5,760,152.0,400,2,0,-0.17388537779707275
PRV51774,3,2990,996.6666666666666,2800,2,0,-0.15667223087467363
PRV51775,39,9610,246.4102564102564,2700,1,0,-0.1732336298395596
PRV51776,54,12640,234.07407407407408,1400,1,0,-0.1642080786088445
PRV51778,3,250,83.33333333333333,200,1,0,-0.1679464418198871
PRV51779,24,7690,320.4166666666667,2100,4,0,-0.1758698817234623
PRV51780,34,5120,150.58823529411765,1300,2,0,-0.17176137857909302
PRV51781,24,3000,125.0,1000,1,0,-0.17039845361256684
PRV51784,8,3820,477.5,2000,2,0,-0.17251953167847217
PRV51786,5,280,56.0,90,2,0,-0.166099587551661
PRV51787,3,150,50.0,60,1,0,-0.1657156820044433
PRV51788,139,38790,279.0647482014389,3300,1,0,-0.15290250212746564
PRV51789,32,6940,216.875,3300,1,0,-0.17459665578660455
PRV51790,76,18580,244.47368421052636,2200,7,0,-0.16353729721782406
PRV51792,46,21390,465.0,3300,3,0,-0.1731968937433807
PRV51793,25,5000,200.0,2000,1,0,-0.17196655041635195
PRV51794,11,2020,183.63636363636363,800,1,0,-0.17658131432509133
PRV51795,36,7510,208.61111111111111,2000,3,0,-0.17334512404339203
PRV51796,4,140,35.0,100,4,0,-0.1597676021325204
PRV51797,5,450,90.0,200,1,0,-0.16707704131146195
PRV51798,10,1420,142.0,600,1,0,-0.1741286914159904
PRV51799,3,730,243.33333333333331,700,1,0,-0.1752240855189895
PRV51801,20,5030,251.5,3300,1,0,-0.1782121533642934
PRV51802,24,4930,205.41666666666663,1600,1,0,-0.17344586396941414
PRV51803,5,33570,6714.0,21000,3,0,-0.09196073875871236
PRV51805,3,67000,22333.33333333333,57000,2,1,0.07542896361302431
PRV51806,1,13000,13000.0,13000,1,0,-0.02541831178733922
PRV51807,7,98000,14000.0,34000,2,0,-0.020568039518012726
PRV51809,27,242020,8963.703703703704,33000,1,0,-0.03235909188938951
PRV51810,3,29000,9666.666666666666,14000,3,0,-0.06460575166609739
PRV51811,15,199000,13266.666666666666,57000,1,0,0.017456952557090677
PRV51812,1,6000,6000.0,6000,1,0,-0.09979786977200117
PRV51813,10,110000,11000.0,30000,2,0,-0.05012975312930118
PRV51815,5,810,162.0,500,1,0,-0.17421694012434275
PRV51816,7,68000,9714.285714285714,24000,1,0,-0.0606969244651927
PRV51818,29,267000,9206.896551724138,35000,3,1,-0.02791289492297344
PRV51819,3,7050,2350.0,5000,1,0,-0.1307935809708713
PRV51820,5,25000,5000.0,13000,2,0,-0.11159436799745626
PRV51821,10,138000,13800.0,27000,1,0,-0.016341908362794644
PRV51822,1,600,600.0,600,1,0,-0.16581848655457487
PRV51823,11,44530,4048.181818181818,12000,2,0,-0.12041295419820525
PRV51824,10,59900,5990.0,10000,4,0,-0.10569548844837234
PRV51826,21,265000,12619.047619047618,57000,3,1,0.013588332115573531
PRV51827,18,130000,7222.222222222223,22000,1,0,-0.07136991620168281
PRV51828,11,111000,10090.90909090909,23000,3,0,-0.05826864738608978
PRV51829,5,36000,7200.0,14000,1,0,-0.08473275765127058
PRV51830,6,20000,3333.333333333333,5000,2,0,-0.12516475560439638
PRV51831,2,28000,14000.0,14000,1,0,-0.017279750699790097
PRV51833,3,15000,5000.0,10000,1,0,-0.10731776582111169
PRV51836,1794,505000,281.4938684503902,5600,4,1,0.12018731985721753
PRV51837,104,200310,1926.0576923076924,36000,69,0,-0.01581701871353508
PRV51838,200,54000,270.0,3300,96,0,-0.012291807181768144
PRV51840,118,380600,3225.423728813559,57000,38,1,-0.024264558432731398
PRV51841,56,132310,2362.678571428572,57000,29,0,-0.050831887550331856
PRV51842,294,1220600,4151.700680272109,45000,86,1,0.13788463861768385
PRV51843,50,18810,376.2,3100,12,0,-0.1747104688322913
PRV51845,45,110280,2450.6666666666665,32000,15,0,-0.09890864141240596
PRV51846,29,19070,657.5862068965517,10000,9,0,-0.15987033869356954
PRV51847,42,9420,224.28571428571428,2700,23,0,-0.16088870027329483
PRV51848,57,15680,275.0877192982456,3300,23,0,-0.16405289049955185
PRV51849,146,50620,346.71232876712327,9000,51,0,-0.08562787219359658
PRV51851,472,669490,1418.4110169491526,57000,7,1,0.04816412234802425
PRV51852,19,7740,407.3684210526316,3300,11,0,-0.1735633194609752
PRV51855,120,145170,1209.75,24000,33,0,-0.08018139505483673
PRV51856,117,31500,269.2307692307692,2200,57,0,-0.08533998068244025
PRV51857,57,383490,6727.894736842105,57000,24,1,-0.02038530177883824
PRV51858,61,14380,235.7377049180328,3300,19,0,-0.1710957305661578
PRV51859,65,15500,238.46153846153845,3400,16,0,-0.17176864836311823
PRV51860,776,244610,315.21907216494844,10000,8,0,-1.9316629305654587e-05
PRV51861,21,2760,131.42857142857142,900,11,0,-0.16624544385201462
PRV51862,20,92870,4643.5,24000,17,0,-0.09374732002614067
PRV51863,73,286700,3927.3972602739727,36000,46,0,-0.03235156823523455
PRV51864,133,91090,684.8872180451128,36000,13,0,-0.08684342890135399
PRV51865,28,11670,416.7857142857143,3300,11,0,-0.1740433431945927
PRV51867,102,32130,315.0,3300,65,0,-0.07965369871106126
PRV51868,144,1099710,7636.875,57000,35,1,0.09431446899748708
PRV51869,21,26480,1260.952380952381,18000,11,0,-0.13346659382460319
PRV51870,55,19290,350.72727272727275,3300,26,0,-0.1594117068340004
PRV51871,30,5920,197.33333333333331,1100,17,0,-0.16032216502042518
PRV51872,24,8840,368.3333333333333,2600,19,0,-0.16603542466929
PRV51873,144,341480,2371.3888888888887,78000,69,1,0.07323416002597627
PRV51874,44,11290,256.59090909090907,2100,12,0,-0.16655144572814656
PRV51875,1,50,50.0,50,1,0,-0.16396358104860242
PRV51876,61,242320,3972.459016393442,39000,38,1,-0.051044500913303203
PRV51877,4,290,72.5,100,2,0,-0.16799162039708299
PRV51878,12,3110,259.1666666666667,1700,11,0,-0.1704783765323457
PRV51879,105,40710,387.7142857142857,11060,2,0,-0.13965897118633935
PRV51884,44,84530,1921.136363636364,51000,17,0,-0.07602098886246145
PRV51885,85,25670,302.0,3300,11,0,-0.168870837912517
PRV51886,18,2160,120.0,700,2,0,-0.17622692254341676
PRV51887,2,120,60.0,90,1,0,-0.16629460707620097
PRV51888,5,640,128.0,400,4,0,-0.17003775102051227
PRV51889,4,170,42.5,100,2,0,-0.16547201931322936
PRV51890,21,14510,690.952380952381,11000,7,0,-0.15410687730736217
PRV51891,3,480,160.0,400,3,0,-0.17080226431823325
